SKU,Item per Bundle,CR_BrandId,DF_Market,Location,TMO
CAMEL - BLUE KS BOX,600,52735,Turkey,Antalya Airport,JTI
LUCKY STRIKE - ORIGINAL RED KS BOX,400,51260,Turkey,Antalya Airport,BAT
LUCKY STRIKE - ORIGINAL RED KS BOX,400,51260,Tanzania,Dar Es Salaam,BAT
BENSON & HEDGES - GOLD KS BOX,400,42846,Morocco,Essaouira,BAT
VOGUE - MENTHOL 100's BOX SLIMS,400,45100,Morocco,Essaouira,BAT
LAMBERT & BUTLER - MENTHOL MENTHOL KS BOX,200,91250,Morocco,Essaouira,IMPERIAL BRANDS
RAISON - BLACK 1MG KS BOX,200,53057,South Korea,Yangyang,KT & G
VOGUE - LILAS 100's BOX SUPERSLIMS,200,51103,Nigeria,Lagos,BAT
WINSTON - CLASSIC KS BOX,400,54087,Nigeria,Lagos,JTI
RICHMOND - SUPERKINGS MENTHOL MENTHOL 100's BOX,200,91247,Great Britain,Exeter,IMPERIAL BRANDS
VOGUE - LILAS 100's BOX SLIMS,200,50571,Spain DP,Palma De Mallorca,BAT
CHESTERFIELD - REMIX MENTHOL KS RCB C WHITE - GENERIC DF-ENG TXT,200,138538,Tunisia,Enfidha,PMI
KENT - S SERIES SPARK 1 MENTHOL 100's BOX C SUPERSLIMS,400,98080,Tunisia,Enfidha,BAT
CAMEL - ACTIVA DOUBLE FRESHNESS MENTHOL KS BOX C,200,91074,Tunisia,Enfidha,JTI
CAMEL - BLUE KS BOX,400,52735,Panama,Panama Tocumen,JTI
CAMEL - ACTIVATE KS BOX C,200,67982,Dominican Republic,La Romana,JTI
GLAMOUR - PINKS 100's L-STICK BOX SUPERSLIMS,400,54224,Dominican Republic,La Romana,JTI
UNDEFINED,0,0,Ethiopia,Addis Ababa,HTS HONGTA LTD.
NATURAL AMERICAN SPIRIT - LIGHT KS BOX 14,140,137031,Japan,Fukuoka,JTI
NEWS - KS BOX,200,44311,Spain DP,Alicante,IMPERIAL BRANDS
CAMEL - (YELLOW) KS BOX,600,49844,Turkey,Cukurova Airport,JTI
PARLIAMENT - SUPER SLIMS 100's RCB SUPERSLIMS WHITE - TURKEY DF,200,57488,Turkey,Cukurova Airport,PMI
KARELIA - SLIMS (BLUE) 100's BOX SLIMS,200,53451,Turkey,Cukurova Airport,KARELIA TOBACCO
MARLBORO - TOUCH GRAY KS DSP 600 SLIMS WHITE - TURKEY DF,600,124808,Turkey,Antalya Gazipasa Airport,PMI
DAVIDOFF - SILVER 100's BOX SUPERSLIMS,200,57669,China,Zhengzhou Xinzheng,IMPERIAL BRANDS
L&M - RED LABEL (5.0 CWB) KS RCB - ENGLISH GHW TPD2 DF - IDM GREECE,200,124229,Greece,Santorini,PMI
MARLBORO - (RED FWD) KS BOX 25 TRANSPARENT BUNDLE - AUSTRALIA DOM,200,99584,Australia,Brisbane,PMI
SOBRANIE - GOLD KS OCTAGONAL PACK,200,61162,Russia,Sochi,JTI
DUNHILL - (RED) KS BOX,400,50854,Mexico,Mexico City,BAT
MARLBORO - DOUBLE FUSION MENTHOL KS BOX C TRU WHITE - GENERIC DF-ENG TXT,200,125084,Colombia,Bogota,PMI
MARLBORO - RED 3.5 KS BOX - GENERIC DF-ENG TXT,200,125837,Nicaragua,Managua,PMI
DAVIDOFF - KS BOX,200,43244,China,Hohhot Baita,IMPERIAL BRANDS
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,Morocco,Agadir,BAT
MARLBORO - (RED FWD) 100's BOX WHITE - LA&CANADA DF-ENG TXT,200,91644,Colombia,Cali,PMI
VOGUE - MENTHOL 100's BOX SUPERSLIMS,400,46753,Turkey,Antalya Airport,BAT
PARLIAMENT - NIGHT BLUE KS RCB 600 WHITE - TURKEY DF,600,70909,Turkey,Dalaman Airport,PMI
MARLBORO - TOUCH ONE KS RCS 600 SLIMS WHITE - TURKEY DF,600,122202,Turkey,Dalaman Airport,PMI
ESSE,200,38297,Vietnam,Cam Ranh,KT & G
DAVIDOFF - MAGNUM GOLD 90's OCTAGONAL PACK MAGNUM,200,91997,Turkey,Antalya Airport,IMPERIAL BRANDS
CIGARONNE - (BLACK) KS BOX,200,115217,Armenia,Yerevan,INTL. MASIS TABAK
PALL MALL - RED KS BOX,200,46000,Turkey,Ankara Airport,BAT
DAVIDOFF - (WHITE) KS BOX,600,70865,Turkey,Ankara Airport,IMPERIAL BRANDS
DAVIDOFF - EVOLVE BLUE KS BOX,200,124453,United Arab Emirates,Sharjah,IMPERIAL BRANDS
GAULOISES - ROUGE KS BOX,200,60339,United Arab Emirates,Sharjah,IMPERIAL BRANDS
MARLBORO - WINTER SHUFFLE MENTHOL KS RCS (PROMO) C MUL WHITE - GENERIC DF-ENG TXT,200,125377,Jordan,Aqaba,PMI
MARLBORO - SILVER BLUE (3.5) KS RCB WHITE - GENERIC DF-ENG TXT,200,139312,Caribbean Other,Basseterre (Saint Kitts),PMI
WINSTON - KS BOX,200,45182,China,Shenyang Taoxian,JTI
ESSE - CHANGE HIMALAYA MENTHOL 100's BOX C SUPERSLIMS,200,122331,Mongolia,Ulaanbaatar,KT & G
L&M - RED LABEL (5.0 CWB) KS RCB - UAE DF,200,122908,United Arab Emirates,Ras El Khaymah,PMI
LAMBERT & BUTLER - KS BOX,200,43912,Canary Islands,La Palma,IMPERIAL BRANDS
MEVIUS - SUPER LIGHTS KS RCB,200,94993,South Korea,Jeju,JTI
CLOUD 9 - 100's OCTAGONAL PACK SUPERSLIMS,200,52984,South Korea,Jeju,KT & G
STATE EXPRESS 555 - MANDARIN PEARL 90's,200,57655,China,Urumchi Diwobao,BAT
MARLBORO - (GOLD 3.0) 100's SOFT - TURKEY DF,200,114829,Turkey,Denizli Cardak Airport,PMI
DAVIDOFF - LIGHTS KS BOX,200,47571,China,Yinchuan Hedong,IMPERIAL BRANDS
STATE EXPRESS 555,200,38071,China,Nanning Wuxu,BAT
KENT - NANOTEK NEO KS D-SHAPE PACK (FRONT RCB) SUPERSLIMS,200,55423,China,Nanning Wuxu,BAT
UNDEFINED,0,0,Macedonia,Skopje,OTHER LOCAL TMO IND.
DAVIDOFF - MAGENTA KS OCTAGONAL PACK SUPERSLIMS,200,103408,Morocco,Al Hoceima,IMPERIAL BRANDS
WEST - RED KS BOX,200,46023,Bahrain,Manama,IMPERIAL BRANDS
PARLIAMENT - AQUA BLUE KS RCB WHITE - TURKEY DF,200,85805,Turkey,Adana Airport,PMI
MARLBORO - GOLD (2.0 ORIGINAL) KS RCB 600 SPECIAL OUTER - UNITED KINGDOM DF - IDM UNITED KINGDOM,600,122750,Great Britain,Cardiff,PMI
MORE - KS BOX,200,45387,China,Mudanjiang Hailang,JTI
SEVEN STARS - LIGHTS KS SOFT,200,50060,China,Mudanjiang Hailang,JTI
DAVIDOFF - (WHITE) KS BOX,200,70865,China,Mudanjiang Hailang,IMPERIAL BRANDS
CHUNGHWA - KS SOFT,200,47099,China,Mudanjiang Hailang,CHINA NATIONAL
LUCKY STRIKE - DOUBLE CLICK WILD KS BOX C,200,99175,Indonesia,Soekarno Hatta,BAT
CORSET - DEUX A PORTER 100's NEW GENERATION SHOULDER BOX C SUPERSLIMS,200,114209,Cape Verde,Praia,KING'S TOBACCO
CORSET - MINT BREEZE MENTHOL KS BOX SUPERSLIMS,200,106298,Canary Islands,Lanzarote,KING'S TOBACCO
DOUBLE HAPPINESS - SUPER MILD KS BOX,200,58266,China,Xuzhou Guanyin,NANYANG BROTHERS
MARLBORO - (RED FWD) KS BOX - IRELAND DF - IDM IRELAND,200,122789,Ireland,Cork,PMI
WINSTON - ONE KS BOX,200,45199,Italy,Florence,JTI
CLASSIC - BALANCED TASTE KS BOX,200,124531,India,Bangalore,ITC Ltd.
CAMEL - (YELLOW) KS BOX,200,49844,Poland,Warsaw,JTI
GAULOISES - BLONDES (RED) KS BOX,600,45358,Ivory Coast,Abidjan,IMPERIAL BRANDS
KENT - KS BOX,200,43815,China,Qingdao Liuting,BAT
L&M - RED LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT,200,123645,Tunisia,Tunis,PMI
MARLBORO - GOLD (3.5) KS RCB (PROMO) - GENERIC DF-ENG TXT,200,147065,Tunisia,Tunis,PMI
DAVIDOFF - SLIMS LIGHTS 100's OCTAGONAL PACK SLIMS,200,48007,Greece,Chania,IMPERIAL BRANDS
SILK CUT - SILVER KS BOX,200,46016,Spain,Valencia,JTI
WINSTON - KS BOX,400,45182,Tunisia,Jerba,JTI
LUCKY STRIKE - MENTHOL KS BOX,200,46496,China,Xian Xianyang,BAT
CAMEL - ACTIVA DOUBLE FRESHNESS MENTHOL KS BOX C,200,91074,Morocco,Marrakech,JTI
MARLBORO - TROPICAL SPLASH MENTHOL KS RCS C MUL WHITE - GENERIC DF-ENG TXT,200,138525,Egypt,Hurgada,PMI
ESSE - SOON 0.1 100's BOX SUPERSLIMS,200,56480,South Korea,Muan,KT & G
L&M - BLUE LABEL (5.0 CWB) KS RCB WHITE - GEORGIA DF,200,122657,Georgia,Kutaisi,PMI
UNDEFINED,0,0,India,Hyderabad,JTI
L&M - BLUE LABEL (5.0 CWB) KS RCB - SPAIN DF - IDM SPAIN,200,123307,Spain DP,Almeria,PMI
MARLBORO - (RED FWD) KS SOFT 600 - ENGLISH GHW TPD2 DF - IDM GREECE,600,121228,Greece,Heraklion Airport,PMI
L&M - RED LABEL (5.0 CWB) KS RCB 400 TRANSPARENT BUNDLE - ENGLISH GHW TPD2 DF - IDM GREECE,400,124230,Greece,Heraklion Airport,PMI
STERLING - (RED) KS BOX,200,61078,Greece,Mitilini,JTI
MARLBORO - FUSION BLAST 8 MENTHOL KS BOX C WHITE - JAPAN DF,200,118637,Japan,Shizuoka,PMI
MARLBORO - RED 3.5 KS BOX 400 TRANSPARENT BUNDLE - SPAIN DF - IDM SPAIN,400,125681,Spain,Bilbao,PMI
MARLBORO - GOLD (3.5) KS RCB - ENGLISH GHW TPD2 DF - IDM BULGARIA,200,122892,Bulgaria,Varna,PMI
CORSET - (PINK) 100's BOX SUPERSLIMS,200,60717,Bulgaria,Varna,KING'S TOBACCO
WINSTON - BLUE KS BOX,200,54088,France DP,Nice,JTI
DAVIDOFF - SLIMS WHITE 100's OCTAGONAL PACK SUPERSLIMS,600,54186,Turkey,Diyarbakir Airport,IMPERIAL BRANDS
SU YAN - RS BOX,200,103927,Kyrgyzstan,Manas,CHINA NATIONAL
DAVIDOFF - (SILVER) KS OCTAGONAL PACK,200,70952,Kyrgyzstan,Manas,IMPERIAL BRANDS
GAULOISES - BLONDES (BLUE) KS BOX,200,45969,France DP,Paris Orly,IMPERIAL BRANDS
L&M - INTERNATIONAL RED KS BOX - FRANCE DF GHW-FR05 - IDM FRANCE,200,138522,France,Toulouse,PMI
STERLING - MENTHOL MENTHOL KS BOX,200,58605,Dominican Republic,Punta Cana - Higuey,JTI
WINSTON - KS BOX,400,45182,Dominican Republic,Punta Cana - Higuey,JTI
YU XI - (GOLD) KS BOX,200,53543,China,Shanghai Hongqiao,CHINA NATIONAL
JOHN PLAYER SPECIAL - BLACK ORIGINAL KS BOX,200,50525,Spain,Sevilla,IMPERIAL BRANDS
MARLBORO - (RED FWD) KS BOX 400 TRANSPARENT BUNDLE - FRANCE DF GHW-FR05 - IDM FRANCE,400,123636,Guadalupe,Pointe-a-Pitre,PMI
MARLBORO - (GOLD 3.0) KS RCB - TURKEY DF,200,113628,Turkey,Trabzon Airport,PMI
CAMEL - (YELLOW) KS BOX,400,49844,Brazil,Recife,JTI
NATURAL AMERICAN SPIRIT - (YELLOW) KS SOFT,200,49916,Brazil,Recife,JTI
MARLBORO - ICE BLAST MEGA 8 MENTHOL KS BOX C WHITE - JAPAN DF,200,119100,Japan,Chitose,PMI
MARLBORO - BLOSSOM FUSION MENTHOL KS BOX C CHI WHITE - JAPAN DF,200,138184,Japan,Chitose,PMI
BENSON & HEDGES - GOLD KS BOX,200,42846,Spain,Barcelona,BAT
MARLBORO - RED 3.5 KS BOX - SPAIN DF - IDM SPAIN,200,125679,Spain DP,Bilbao,PMI
MARLBORO - GOLD (2.0 ORIGINAL) KS BOX - FRANCE DF GHW-FR05 - IDM FRANCE,200,122766,Martinique,Fort-de-France,PMI
L&M - RED LABEL (5.0 CWB) KS RCB TRANSPARENT BUNDLE - GIBRALTAR DUTY PAID - IDM GIBRALTAR,200,124272,Gibraltar,Gibraltar,PMI
WINSTON - CLASSIC KS BOX,200,54087,Czech Republic,Prague,JTI
PETER STUYVESANT - DUO CAPS MENTHOL KS ROUND CORNER BOX RE-SEAL C,200,107073,Malaysia,Kuala Lumpur,BAT
SALEM - MENTHOL KS BOX,200,44768,China,Yantai Penglai,JTI
STATE EXPRESS 555 - (YELLOW) KS BOX,200,52627,China,Yantai Penglai,BAT
MARLBORO - WHITE MENTHOL (2.0) MENTHOL KS BOX WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,105625,China,Chengdu Tianfu,PMI
LUCKY STRIKE - RED KS BOX,600,45366,Tunisia,Monastir,BAT
LONGBEACH - FINE SILVER FRM KS BOX TRANSPARENT BUNDLE - AUSTRALIA DOM,200,103549,Australia,Melbourne,PMI
MEVIUS - SUPER LIGHTS KS BOX,200,87830,Japan,Osaka - Kansai,JTI
WINSTON - LIGHTS MENTHOL 100's BOX SUPERSLIMS,200,54248,Russia,Moscow - Vnukovo,JTI
MARLBORO - GOLD (3.5) KS RCB (PROMO) - GENERIC DF-ENG TXT,200,147065,Egypt,Cairo,PMI
MARLBORO - RED 3.5 KS BOX - ENGLISH GHW TPD2 DF - IDM POLAND,200,125460,Poland,Szczecin,PMI
UNDEFINED,0,0,Japan,Okayama,JTI
DUNHILL - BLUE KS OCTAGONAL PACK,200,86226,Taiwan,Taipei - Taoyuan,BAT
STATE EXPRESS 555 - GOLD PEARL KS RCB,200,56498,Taiwan,Taipei - Taoyuan,BAT
DUNHILL - (GOLD) KS BOX,200,50827,Hong Kong,Hong Kong,BAT
PALL MALL - (RED) KS BOX,200,53263,Spain,Madrid Barajas,BAT
WEST - RED KS BOX,200,46023,Spain,Madrid Barajas,IMPERIAL BRANDS
MARLBORO - FILTER PLUS ONE (FWD) KS RCS JUMBO RC WHITE - GENERIC DF-ENG TXT,200,123392,Iraq,Baghdad,PMI
THIS - AFRICA MOLA KS OCTAGONAL PACK C,200,97335,South Korea,Incheon,KT & G
DAVIDOFF - WHITE 100's OCTAGONAL PACK SUPERSLIMS,400,49888,Saudi Arabia,Jeddah,IMPERIAL BRANDS
WINSTON - FRESH MENTHOL 100's BOX SUPERSLIMS,200,54233,Russia,Moscow - Sheremetyevo,JTI
MARLBORO - DOUBLE BURST (2.0) MENTHOL KS BOX C WHITE - CHINA DF - CNSC(ZF),200,121396,China,Quanzhou,PMI
RICHMOND - KS BOX,200,44637,Spain,Barcelona,IMPERIAL BRANDS
PALL MALL - RED KS BOX,400,46000,Turkey,Bodrum Airport,BAT
WINSTON - SUPER LIGHTS 100's BOX SUPERSLIMS,600,54250,Turkey,Bodrum Airport,JTI
MARLBORO - GOLD (3.5) 100's SOFT 400 TRANSPARENT BUNDLE - TURKEY DF,400,123074,Turkey,Bodrum Airport,PMI
PARLIAMENT - AQUA BLUE KS RCB WHITE - GENERIC DF-ENG TXT - ALTERNATIVE,200,125074,Aruba,Oranjestad,PMI
PRINCE - RICH TASTE KS BOX,200,51120,Sweden,Stockholm Arlanda,BAT
MARLBORO - GOLD (3.5) KS RCB - ENGLISH GHW TPD2 DF - IDM POLAND,200,123056,Poland,Krakow Balice,PMI
NATURAL AMERICAN SPIRIT - (BLUE) KS BOX,200,54054,Germany,Munich,JTI
CHUNGHWA - KS BOX,200,43087,France DP,Lyon Saint Exupery,CHINA NATIONAL
UNDEFINED,0,0,Oman,Salalah,P.T. DJARUM
DOUBLE HAPPINESS,200,38188,United Arab Emirates,Dubai,CHINA NATIONAL
LARK - MILDS KS BOX - JAPAN DF,200,40833,Japan,Tokyo - Narita,PMI
L&M - BLUE LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT,200,123639,Dominican Republic,Santiago Cibao,PMI
DUNHILL - ULTIMATE LIGHTS KS BOX,200,46850,Jordan,Amman,BAT
MARLBORO - GOLD (3.5) 100's RCB - GENERIC DF-ENG TXT - ALTERNATIVE,200,139306,Jamaica,Kingston,PMI
MARLBORO - EDGE (2.0) KS DSP SUPERSLIMS WHITE - GENERIC DF-ENG TXT,200,123386,Qatar,Doha,PMI
CLASSIC - RICH & SMOOTH KS BOX,200,124529,United Arab Emirates,Dubai,ITC Ltd.
DAVIDOFF - (WHITE) KS BOX,200,70865,China,Xiamen Gaoqi,IMPERIAL BRANDS
HONGTASHAN - (WHITE) KS BOX,200,52193,China,Xiamen Gaoqi,CHINA NATIONAL
DUNHILL - (RED) KS BOX,200,50854,China,Xiamen Gaoqi,BAT
DUNHILL - (BLUE) KS BOX,200,49364,China,Xiamen Gaoqi,BAT
MARLBORO - FOREST MIST MENTHOL 100's BOX C STY SUPERSLIMS WHITE - GENERIC DF-ENG TXT - IDM MOROCCO,200,142298,Morocco,Rabat,PMI
PARLIAMENT - SILVER BLUE KS RCS WHITE - GENERIC DF-ENG TXT - SAUDI ARABIA,200,125067,Saudi Arabia,Medina,PMI
WEST - SILVER KS BOX,400,46755,Switzerland,Zurich,IMPERIAL BRANDS
WINSTON - RED KS BOX,400,54579,Portugal,Faro Airport,JTI
STERLING - (RED) KS BOX,200,61078,Greece,Thessaloniki,JTI
MARLBORO - (GOLD 3.0) KS RCB WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,113950,China,Jinan Xiaoqiang,PMI
SOBRANIE - BLACK RUSSIAN KS BOX,200,44857,China,Jinan Xiaoqiang,JTI
MARLBORO - GOLD (2.0 ORIGINAL) KS BOX 400 TRANSPARENT BUNDLE - FRANCE DF GHW-FR05 - IDM FRANCE,400,123635,France DP,Toulouse,PMI
THE ONE - 0.1 KS OCTAGONAL PACK,200,56117,South Korea,Seoul,KT & G
.COM,200,40100,South Korea,Seoul,Undefined
GUI YAN - (BROWN) RS RCB,200,109447,Cambodia,Phnom Penh,CHINA NATIONAL
LAMBERT & BUTLER - GOLD KS BOX,200,45979,Spain,Murcia,IMPERIAL BRANDS
CAMEL - SUBTLE FLAVOR KS BOX,200,49292,Italy,Milan - Linate,JTI
BOHEM - CIGAR MINI NO.5 KS D-SHAPE PACK (FRONT RCB) SUPERSLIMS,200,88576,South Korea,Busan - Kimhae,KT & G
MARLBORO - SILVER BLUE (3.5) KS RCB WHITE - GENERIC DF-ENG TXT,200,139312,Mexico,Queretaro,PMI
BENSON & HEDGES - GOLD KS BOX,200,42846,Mexico,Cancun,BAT
L&M - BLUE LABEL (5.0 CWB) KS RCB WHITE - GENERIC DF-ENG TXT,200,123642,Oman,Muscat,PMI
DAVIDOFF - SLIMS GOLD KS OCTAGONAL PACK SLIMS,200,88913,Turkey,Izmir Airport,IMPERIAL BRANDS
MARLBORO - RED 3.5 100's SOFT 600 SPECIAL OUTER - TURKEY DF,600,125712,Turkey,Izmir Airport,PMI
DAVIDOFF - (WHITE) KS BOX,200,70865,Turkey,Izmir Airport,IMPERIAL BRANDS
CAMEL - (YELLOW) KS BOX,200,49844,Turkey,Izmir Airport,JTI
CHESTERFIELD - ORIGINAL (4.0) KS BOX - SPAIN DF - IDM SPAIN,200,123156,Spain,Gerona,PMI
GITANES - KS BOX,200,46436,France DP,Marseille,IMPERIAL BRANDS
WINSTON - CLASSIC 100's BOX,200,56652,France DP,Marseille,JTI
CAMEL - (YELLOW) KS BOX,200,49844,Spain DP,Santiago De Compostela,JTI
WINSTON - EXPAND DUO KS BOX C,200,121580,Turkey,Istanbul Asia Airport,JTI
ESSE - GOLDEN LEAF SPECIAL EDITION 100's OTHER PACK TYPE SUPERSLIMS,200,56914,South Korea,Daegu,KT & G
VIRGINIA SLIMS - GOLD 100's RCB SLIMS PRL - KOREA DF - IDM KOREA,200,121995,South Korea,Daegu,PMI
L&M - RED LABEL (5.0 CWB) KS RCB 400 - GENERIC DF-ENG TXT,400,123640,Panama,Panama Tocumen,PMI
MARLBORO - GOLD (3.5) KS RCB 600 SPECIAL OUTER - GENERIC DF-ENG TXT - ALTERNATIVE,600,139307,Caribbean Other,Antigua,PMI
VOGUE - LILAS 100's BOX SUPERSLIMS,200,51103,France DP,Bordeaux,BAT
STATE EXPRESS 555 - (YELLOW) KS BOX,200,52627,China,Chongqing Jiangbei,BAT
MARLBORO - DRY MENTHOL 8 (2.5) MENTHOL KS BOX C WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,124463,China,Chongqing Jiangbei,PMI
L&M - ORIGINAL LABEL KS BOX - BELGIUM DF - IDM BELGIUM,200,121878,Belgium,Brussels,PMI
STERLING - MENTHOL MENTHOL KS BOX,600,58605,United Arab Emirates,Dubai,JTI
WEST - RED KS BOX,200,46023,Turkey,Gaziantep Airport,IMPERIAL BRANDS
PARLIAMENT - SILVER BLUE KS RCS JUMBO RC WHITE - GENERIC DF-ENG TXT,200,122945,Iraq,Suleymania Airport,PMI
LUCKY STRIKE - DOUBLE CLICK WILD KS BOX C,200,99175,Mexico,Los Cabos,BAT
DUNHILL - INTERNATIONAL KS BOX,400,47577,Mexico,Monterrey,BAT
CAMEL - BLUE KS BOX,600,52735,Turkey,Kayseri Airport,JTI
WINSTON - CLASSIC RED KS BOX,600,45379,Turkey,Kayseri Airport,JTI
UNDEFINED,0,0,Japan,Fukushima,BAT
MARLBORO - ICE BLAST (2.0) MENTHOL KS BOX C WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,105695,China,Yanji Zhaoyangchuan,PMI
LAMBERT & BUTLER - GOLD KS BOX,200,45979,Spain DP,Malaga,IMPERIAL BRANDS
MAYFAIR - KS BOX,200,44279,Morocco,Tangier,JTI
MARLBORO - (RED FWD) KS BOX - FRANCE DF GHW-FR05 - IDM FRANCE,200,122765,France,Tarbes - Lourdes,PMI
CHUNGHWA - (RED) KS BOX,200,89677,Russia,Novosibirsk,SHANGHAI CIG.
MARLBORO - GOLD (3.5) KS RCB - CES-EE-CA DF-ENG GHW,200,123066,Kazakhstan,Almaty,PMI
WINSTON - BLUE KS RCB,400,53483,Ivory Coast,Abidjan,JTI
LUCKY STRIKE - CLICK & ROLL (RED) KS BOX C,200,93045,Ecuador,Quito,BAT
CAMEL,200,37393,Vietnam,Danang,JTI
MARLBORO - GOLD (3.5) KS RCB 600 SPECIAL OUTER - ITALY DF - IDM ITALY,600,122501,Italy,Naples,PMI
MARLBORO - RED 3.5 KS BOX 400 WHITE - ARGENTINA DF,400,125467,Argentina,Buenos Aires - Ezeiza,PMI
CAMEL - (BLUE) KS BOX,400,45351,Morocco,Casablanca,JTI
BENSON & HEDGES - GOLD KS BOX,600,42846,Morocco,Casablanca,BAT
MARLBORO - GOLD (3.5) KS RCB 400 - TURKEY DF,400,123071,Turkey,Antalya Airport,PMI
LAMBERT & BUTLER - KS BOX,200,43912,Greece,Kos,IMPERIAL BRANDS
CAMEL - (YELLOW) KS BOX,200,49844,Germany,Cologne,JTI
OME - 100's L-STICK BOX SUPERSLIMS,200,103401,Greece,Kos,KARELIA TOBACCO
MAYFAIR - KS BOX,200,44279,Morocco,Essaouira,JTI
MARLBORO - DOUBLE FUSION MENTHOL KS BOX C TRU WHITE - GENERIC DF-ENG TXT,200,125084,Dominican Republic,Samana El Catey,PMI
MARLBORO - BLUE ICE (2.0) MENTHOL KS BOX C WHITE - SOUTH AFRICA DF,200,100017,"Congo, Rep. Dem.",Kinshasa,PMI
PALL MALL - (BLUE) KS BOX,200,51685,Tunisia,Enfidha,BAT
REGAL - KS BOX,600,44605,Mexico,Puerto Vallarta,IMPERIAL BRANDS
MARLBORO - DRY MENTHOL 5 (2.5) MENTHOL KS BOX C WHITE - JAPAN DF,200,119101,Japan,Fukuoka,PMI
MILD SEVEN - LIGHTS KS BOX,200,44119,China,Wuhan Tianhe,JTI
UNDEFINED,200,0,China,Wuhan Tianhe,CHINA NATIONAL
WINSTON - BLUE KS RCB,200,53483,Ghana,Accra,JTI
JOHN PLAYER SPECIAL - BLUE KS BOX,200,51575,Spain,Ibiza,IMPERIAL BRANDS
SILK CUT - PURPLE KS BOX,200,45375,Great Britain,Leeds Bradford,JTI
JOHN PLAYER SPECIAL - BLUE KS BOX,400,51575,Great Britain,Leeds Bradford,IMPERIAL BRANDS
CORSET - (PINK) 100's BOX SUPERSLIMS,200,60717,Spain DP,Alicante,KING'S TOBACCO
KARELIA - SLIMS (CREME COLOR) 100's BOX SLIMS,200,54989,Turkey,Cukurova Airport,KARELIA TOBACCO
CAMEL - KS BOX,200,43011,China,Zhengzhou Xinzheng,JTI
HONGTASHAN - (WHITE) KS BOX,200,52193,China,Wuhan Tianhe,CHINA NATIONAL
MARLBORO - DOUBLE MIX MIX KS RCS C JUMBO RC WHITE - GENERIC DF-ENG TXT,200,123412,Egypt,Marsa Aalam,PMI
GITANES - KS BOX,200,46436,France,Paris Orly,IMPERIAL BRANDS
UNDEFINED,0,0,Jamaica,Montego Bay,IMPERIAL BRANDS
WINSTON - (RED) KS BOX,200,56993,Morocco,Agadir,JTI
LUCKY STRIKE - ADDITIVE FREE (RED) KS BOX,200,86131,Germany,Stuttgart,BAT
GAULOISES - BLONDES (RED) KS BOX,400,45358,Germany,Stuttgart,IMPERIAL BRANDS
ARARAT - KS BOX,200,55347,Armenia,Yerevan,INTL. MASIS TABAK
.COM,200,40100,Armenia,Yerevan,Undefined
L&M - RED LABEL 100's SOFT 600 - TURKEY DF,600,57069,Turkey,Ankara Airport,PMI
R1 - (BLUE) KS BOX,200,49944,Turkey,Ankara Airport,IMPERIAL BRANDS
WINSTON - BLUE KS BOX,200,54088,United Arab Emirates,Sharjah,JTI
WINSTON - BLUE KS RCB,200,53483,Jordan,Aqaba,JTI
CORSET - (PINK) 100's BOX SUPERSLIMS,200,60717,Canary Islands,Fuerteventura,KING'S TOBACCO
MARLBORO - BLACK MENTHOL (2.0) MENTHOL KS BOX WHITE - INDOCHINA DF,200,98204,Myanmar,Yangon,PMI
DAVIDOFF - KS BOX,200,43244,China,Shenyang Taoxian,IMPERIAL BRANDS
DOUBLE HAPPINESS - KS BOX,200,46152,China,Harbin Taiping,NANYANG BROTHERS
L&M - BLUE LABEL (5.0 CWB) KS RCB 400 TRANSPARENT BUNDLE - GENERIC DF-ENG TXT,400,123649,Mexico,Mazatlan,PMI
THIS - PLUS KS BOX,200,46910,South Korea,Jeju,KT & G
PARLIAMENT - ONE KS RCB JUMBO RC WHITE - KOREA DF - IDM KOREA,200,121941,South Korea,Jeju,PMI
MARLBORO - GOLD (3.5) KS RCB (PROMO) WHITE - KOREA DF,200,147067,South Korea,Jeju,PMI
RAISON - BLACK 1MG KS BOX,200,53057,South Korea,Jeju,KT & G
DUNHILL - FROST MENTHOL KS RCB,200,50942,South Korea,Jeju,BAT
DOUBLE HAPPINESS - CLASSIC DELUXE LS BOX,200,85873,China,Yinchuan Hedong,NANYANG BROTHERS
L&M - BLUE LABEL (5.0 CWB) KS BOX - ENGLISH GHW TPD2 DF - IDM GERMANY,200,124242,Germany,Paderborn,PMI
PANDA - KS BOX,200,51675,South Korea,Cheongju,CHINA NATIONAL
MARLBORO - DRY MENTHOL 8 (2.5) MENTHOL KS BOX C WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,124463,China,Kunming Wujiaba,PMI
GAULOISES - BLONDES (BLUE) KS BOX,400,45969,Morocco,Al Hoceima,IMPERIAL BRANDS
WINSTON - KS SOFT,400,45184,Morocco,Al Hoceima,JTI
DAVIDOFF - CLASSIC KS OCTAGONAL PACK,200,53129,Bahrain,Manama,IMPERIAL BRANDS
