IATA,CLUSTER_IATA,SIMILARITY_SCORE,RANK
BME,RDU,0.999146571573,1
BME,VLC,0.997840318348,2
BME,KEF,0.997524176248,3
BME,NUX,0.997305234609,4
BMI,RNN,0.999898884632,1
BMI,YXY,0.999005096828,2
BMI,TKU,0.998835513446,3
BMI,TOE,0.998549621546,4
BMV,NNG,0.982153671951,1
BMV,KHN,0.948563592158,2
BMV,GEA,0.943014846210,3
BMV,CAN,0.912696013139,4
BNA,ESB,0.997940452240,1
BNA,EMA,0.997543483104,2
BNA,PHL,0.994574379723,3
BNA,JGN,0.993130366356,4
BND,BOJ,0.999150984012,1
BND,STM,0.998139774383,2
BND,STR,0.997972446523,3
BND,HPN,0.996215075578,4
BNE,NTL,0.999677772276,1
BNE,MSP,0.998616257006,2
BNE,VDH,0.992146029094,3
BNE,NQN,0.990234893645,4
BNI,BRS,0.999824999608,1
BNI,HGU,0.999403768877,2
BNI,OOL,0.996912975454,3
BNI,JMU,0.994500111307,4
BNK,SDJ,0.998486141850,1
BNK,GES,0.997365483054,2
BNK,BCN,0.995522452687,3
BNK,TIR,0.992787322066,4
BNX,AES,0.998555352212,1
BNX,BDA,0.997944109657,2
BNX,JSY,0.997943181819,3
BNX,TU_022-04,0.997416129160,4
BOB,PQC,0.975656787009,1
BOB,IXS,0.949566287879,2
BOB,YIH,0.936728034076,3
BOB,BPX,0.920035984849,4
BOD,FLW,0.998901386892,1
BOD,EZE,0.998627789267,2
BOD,MLN,0.998612543685,3
BOD,LYS,0.997723335651,4
BOG,PBO,0.998685310695,1
BOG,GOI,0.997632761098,2
BOG,SOC,0.997060797888,3
BOG,KHH,0.992460755757,4
BOH,RKS,0.999509039784,1
BOH,YKS,0.998656812000,2
BOH,LSP,0.998570626902,3
BOH,BDL,0.997853869777,4
BOI,JIK,0.999564980016,1
BOI,BEG,0.999467645797,2
BOI,ATM,0.998781538282,3
BOI,JMK,0.998687757204,4
BOJ,BND,0.999150984012,1
BOJ,STR,0.998821462511,2
BOJ,STM,0.997290758395,3
BOJ,HPN,0.997064091566,4
BOM,NBS,0.997953253448,1
BOM,UBP,0.995284594683,2
BOM,IXA,0.993081273900,3
BOM,KMS,0.988655070689,4
BON,JKL,0.999300134596,1
BON,RMI,0.998534404737,2
BON,MTT,0.998188428155,3
BON,AGH,0.997686533777,4
BOO,GNB,0.999967392424,1
BOO,ACH,0.999891234833,2
BOO,VLI,0.998490599349,3
BOO,MBA,0.997049821902,4
BOS,IBZ,0.996325520643,1
BOS,BHO,0.994064335970,2
BOS,SFO,0.992640424363,3
BOS,DTW,0.991279151575,4
BPL,UKB,0.987175034262,1
BPL,LZO,0.949204388467,2
BPL,TNJ,0.944780303030,3
BPL,XUZ,0.938320979231,4
BPN,SZB,0.998493789455,1
BPN,TZL,0.982281225472,2
BPN,TAO,0.977421748583,3
BPN,DJJ,0.951044415770,4
BPS,TJM,0.997454886717,1
BPS,GVA,0.994890951503,2
BPS,BAL,0.994244845153,3
BPS,UTN,0.993356500125,4
BPX,HND,0.979835282811,1
BPX,IXS,0.970469696970,2
BPX,XMN,0.960633619278,3
BPX,PXU,0.944956254700,4
BQN,SAL,0.999616612216,1
BQN,SNN,0.999471230978,2
BQN,OKC,0.999397017161,3
BQN,POS,0.998852651796,4
BQS,VUP,0.999557358876,1
BQS,HRG,0.998968237696,2
BQS,GUC,0.996787221253,3
BQS,KTM,0.996589970994,4
BRC,YNT,0.997623114210,1
BRC,ZNE,0.994798656257,2
BRC,TDD,0.992390152645,3
BRC,VVC,0.987473975870,4
BRE,SBA,0.999809082959,1
BRE,MQP,0.999691868078,2
BRE,HRL,0.999395113360,3
BRE,YOW,0.999115996436,4
BRI,PAS,0.999358481989,1
BRI,OER,0.998782724413,2
BRI,RUN,0.998544361151,3
BRI,MAN,0.996952673458,4
BRM,OVB,0.998039244957,1
BRM,VTE,0.998001955764,2
BRM,TUC,0.997459166669,3
BRM,BUR,0.996640936104,4
BRN,AEX,0.999378808625,1
BRN,YFC,0.998965648301,2
BRN,TU_060-01,0.998232799454,3
BRN,TU_048-01,0.998221563766,4
BRO,PLM,0.996176860154,1
BRO,SHP,0.991939393940,2
BRO,STD,0.970913381469,3
BRO,THL,0.970321777474,4
BRQ,BSK,0.999731784206,1
BRQ,PAD,0.998711719656,2
BRQ,DNR,0.998554110797,3
BRQ,YLW,0.998541213367,4
BRS,BNI,0.999824999608,1
BRS,HGU,0.999578769269,2
BRS,OOL,0.997087975846,3
BRS,JMU,0.994325110915,4
BRU,KHI,0.998561100140,1
BRU,LAP,0.998187983561,2
BRU,ATQ,0.997908005348,3
BRU,GYN,0.997330234868,4
BSB,ENY,0.998290096108,1
BSB,VKO,0.996765147231,2
BSB,SYD,0.994330597416,3
BSB,VLL,0.993541051066,4
BSD,ORD,0.999616299224,1
BSD,PDG,0.998220639908,2
BSD,TU_034-01,0.995668790920,3
BSD,IXC,0.994853718113,4
BSK,BRQ,0.999731784206,1
BSK,PAD,0.998979935450,2
BSK,YLW,0.998809429161,3
BSK,EYW,0.998802420895,4
BSL,TBT,0.999910534540,1
BSL,BLQ,0.998502015257,2
BSL,ZTH,0.997366912903,3
BSL,MJV,0.996669221487,4
BSR,VST,0.999796386417,1
BSR,PIA,0.999048154498,2
BSR,TLH,0.998044142044,3
BSR,YQB,0.997031366680,4
BTH,XFN,0.987860074415,1
BTH,SUB,0.980948817965,2
BTH,TNJ,0.978225212871,3
BTH,AKU,0.956485114507,4
BTJ,VNS,0.997725506496,1
BTJ,FMA,0.996018042001,2
BTJ,HHN,0.994998106844,3
BTJ,NSK,0.994815058074,4
BTR,GND,0.999989791608,1
BTR,EGE,0.999463202528,2
BTR,BUS,0.998807595407,3
BTR,DKR,0.997371061234,4
BTS,OGG,0.999202778213,1
BTS,JGD,0.998696715075,2
BTS,LUQ,0.998418815228,3
BTS,BLA,0.997581204180,4
BTU,HBA,0.997245576815,1
BTU,SAN,0.996138675007,2
BTU,DHN,0.995900134743,3
BTU,CNF,0.995053924646,4
BTV,MSO,0.999203433049,1
BTV,DRS,0.998838777331,2
BTV,FCA,0.998789305091,3
BTV,NQY,0.998780443152,4
BUD,OST,0.998619309358,1
BUD,FOR,0.997409781530,2
BUD,HSG,0.996921486929,3
BUD,LDS,0.996459451855,4
BUF,MEM,0.999506920809,1
BUF,ELP,0.999460687115,2
BUF,ANR,0.999021617090,3
BUF,JMK,0.998101216491,4
BUR,COK,0.999429408958,1
BUR,VTE,0.998638980340,2
BUR,OVB,0.998601691147,3
BUR,CDG,0.997981294401,4
BUS,EGE,0.999344392879,1
BUS,GND,0.998817803799,2
BUS,BTR,0.998807595407,3
BUS,TVC,0.997303198356,4
BUZ,BGM,0.999633370612,1
BUZ,ZHA,0.999378340803,2
BUZ,TOL,0.991555719096,3
BUZ,KMI,0.991275602047,4
BVA,BKS,0.998076547172,1
BVA,LPT,0.992469494403,2
BVA,HLH,0.991008436079,3
BVA,NAW,0.990340706524,4
BVB,MEI,0.999536148285,1
BVB,UIO,0.999485799372,2
BVB,ERC,0.998373213430,3
BVB,PIK,0.997871583884,4
BVC,RAI,0.999857012162,1
BVC,HBE,0.998319052997,2
BVC,OUL,0.997989937041,3
BVC,TU_027-02,0.997318689872,4
BVE,DIJ,0.999166069387,1
BVE,LCG,0.997526004847,2
BVE,BLL,0.997280445673,3
BVE,PPT,0.997188710601,4
BWI,PZO,0.997147136630,1
BWI,JAI,0.996962732494,2
BWI,LGK,0.995505332340,3
BWI,GDL,0.994419464618,4
BWN,DRW,0.999258379952,1
BWN,CIY,0.998991085707,2
BWN,ITO,0.998387373390,3
BWN,KUF,0.997536642043,4
BXU,DVO,0.997379650522,1
BXU,MYY,0.996636267247,2
BXU,AGP,0.993122813498,3
BXU,ZAL,0.992587675972,4
BZE,GEO,0.999834126144,1
BZE,STT,0.999260207161,2
BZE,NOU,0.998671619922,3
BZE,YNB,0.998572043436,4
BZG,NPL,0.998361767549,1
BZG,YRT,0.997105138368,2
BZG,PLQ,0.997079652456,3
BZG,KVA,0.996833655837,4
BZI,TU_048-06,0.999737676139,1
BZI,GAF,0.999732954546,2
BZI,KIT,0.998621198689,3
BZI,YSB,0.998389078581,4
BZN,KBL,0.999412168053,1
BZN,GIB,0.997723718450,2
BZN,MSQ,0.997031227402,3
BZN,ASF,0.996663300283,4
BZO,GAJ,0.999697003697,1
BZO,VXO,0.999181670218,2
BZO,DND,0.998628787879,3
BZO,OKC,0.998291960028,4
BZR,HOG,0.999244560375,1
BZR,SJJ,0.998760179356,2
BZR,LDY,0.998701281176,3
BZR,HSV,0.998677034312,4
BZV,ZAG,0.999432631986,1
BZV,KAN,0.999276549933,2
BZV,EGC,0.998949232904,3
BZV,QRO,0.998609667073,4
CAC,ASU,0.999972776033,1
CAC,TSE,0.999730285954,2
CAC,AVN,0.998275596084,3
CAC,TUL,0.997914530669,4
CAE,VBS,0.999565565023,1
CAE,TBU,0.998554957330,2
CAE,DRS,0.998216179565,3
CAE,PLS,0.998134984743,4
CAG,MFK,0.999776773000,1
CAG,RDD,0.999316030031,2
CAG,NRN,0.998883962383,3
CAG,OSL,0.997880705048,4
CAI,MLH,0.999949007970,1
CAI,GDN,0.996556847048,2
CAI,JPA,0.995665515140,3
CAI,YVR,0.995399179805,4
CAK,MUB,0.999612202583,1
CAK,LFW,0.999546615156,2
CAK,SMI,0.999392956883,3
CAK,VIL,0.998612763502,4
CAN,VCA,0.986955513646,1
CAN,GEA,0.969681166929,2
CAN,WUH,0.932218046604,3
CAN,NNG,0.930542341188,4
CAY,XAP,0.999472086832,1
CAY,QGZ,0.998956512772,2
CAY,BJX,0.998751816862,3
CAY,KRR,0.997913604346,4
CBB,KOE,0.998964384519,1
CBB,JED,0.993215140552,2
CBB,IXB,0.988626587318,3
CBB,KIH,0.987557514996,4
CBO,TMR,0.999980236343,1
CBO,CCS,0.999526244507,2
CBO,KAJ,0.997758645434,3
CBO,RTM,0.995444375335,4
CBQ,BFH,0.999383280480,1
CBQ,KSH,0.998534144689,2
CBQ,TCG,0.995934416843,3
CBQ,ERZ,0.994294717970,4
CBR,RMF,0.998379441112,1
CBR,OLB,0.997697343177,2
CBR,SDE,0.995385169742,3
CBR,DTM,0.994773085962,4
CCC,ZNZ,0.999105282765,1
CCC,MSJ,0.998697740271,2
CCC,SYR,0.997858046461,3
CCC,RZE,0.997022005329,4
CCF,TU_030-02,0.998103224792,1
CCF,GNI,0.997895431628,2
CCF,BES,0.996940157812,3
CCF,VAR,0.995714148874,4
CCJ,OKJ,0.999655090465,1
CCJ,ACY,0.998994588111,2
CCJ,RGL,0.998594481648,3
CCJ,KIS,0.998265912294,4
CCP,USU,0.999147719180,1
CCP,LDU,0.998766239288,2
CCP,OCC,0.995087408729,3
CCP,SOC,0.992409305435,4
CCS,TMR,0.999546008164,1
CCS,CBO,0.999526244507,2
CCS,KAJ,0.998232400927,3
CCS,LCE,0.995889597897,4
CCU,TU_007-05,0.994662803785,1
CCU,CMI,0.994180575009,2
CCU,BKI,0.986216752805,3
CCU,LSE,0.986040423494,4
CDG,IOA,0.998629138500,1
CDG,COK,0.998551885443,2
CDG,BUR,0.997981294401,3
CDG,VTE,0.996620274741,4
CEB,SIP,0.993182179221,1
CEB,FMM,0.991938701638,2
CEB,SIC,0.991374272408,3
CEB,SCL,0.991028973222,4
CEI,VCP,0.998475499251,1
CEI,QOW,0.992894379396,2
CEI,PIE,0.990591677397,3
CEI,JHB,0.989275461638,4
CEK,LBA,0.998683817303,1
CEK,HGN,0.998234323420,2
CEK,SCQ,0.998221176029,3
CEK,JLN,0.997554399178,4
CFE,LPP,0.998780511119,1
CFE,YYR,0.997883146070,2
CFE,ZSE,0.997700646461,3
CFE,SKB,0.997214404411,4
CFR,SRE,0.999754464078,1
CFR,OCC,0.995856860862,2
CFR,SEA,0.995251621574,3
CFR,LDU,0.992178030303,4
CFS,ACA,0.997170654602,1
CFS,FRU,0.996431770401,2
CFS,IMP,0.995725976520,3
CFS,AVL,0.995705716776,4
CFU,ADL,0.999235941409,1
CFU,ADA,0.999095586769,2
CFU,HTI,0.996483853488,3
CFU,SVX,0.995611530062,4
CGB,IKT,0.999837011477,1
CGB,MAN,0.999728342346,2
CGB,RUN,0.998136654653,3
CGB,ARN,0.997902411565,4
CGD,JNG,0.998714446189,1
CGD,JZH,0.995465711342,2
CGD,HTS,0.992542011611,3
CGD,ROI,0.988706784338,4
CGH,ADE,0.915403090117,1
CGH,KWE,0.790873531410,2
CGH,SZX,0.728775254311,3
CGH,SYX,0.520155407861,4
CGK,PNK,0.991145149330,1
CGK,WXN,0.986319160008,2
CGK,LUM,0.984277547056,3
CGK,SHE,0.971461297282,4
CGN,LED,0.997176357850,1
CGN,LGB,0.995309826466,2
CGN,TRU,0.992735308846,3
CGN,GOQ,0.992109196479,4
CGO,CSX,0.926991923126,1
CGO,TNA,0.828800942920,2
CGO,WUX,0.798194973224,3
CGO,HGH,0.769575767292,4
CGP,MSY,0.999630282146,1
CGP,MRS,0.997525062319,2
CGP,LCA,0.996495415689,3
CGP,BLA,0.991831672697,4
CGQ,UIH,0.993894049967,1
CGQ,YBP,0.989737268117,2
CGQ,WUH,0.987815194698,3
CGQ,NGB,0.985105235802,4
CGR,REX,0.999243286798,1
CGR,ISP,0.995111074832,2
CGR,TFF,0.991536834849,3
CGR,MXZ,0.990823278017,4
CGY,BKK,0.996290966988,1
CGY,KPO,0.995058661719,2
CGY,BBI,0.992658699477,3
CGY,BHY,0.989525908320,4
CHA,ANU,0.999566445170,1
CHA,PSC,0.999272412353,2
CHA,RNS,0.999241283382,3
CHA,FOG,0.998849115070,4
CHC,AHO,0.999480467853,1
CHC,UBN,0.998187244535,2
CHC,SFL,0.997378902158,3
CHC,IXM,0.996740131252,4
CHG,BJV,0.999400025687,1
CHG,PMY,0.998090909091,2
CHG,HMO,0.997934451093,3
CHG,CHQ,0.996582461216,4
CHO,SHV,0.999074069091,1
CHO,CZM,0.998682761380,2
CHO,HRK,0.997341144519,3
CHO,JTC,0.997168520037,4
CHQ,PMY,0.998491552125,1
CHQ,CHG,0.996582461216,2
CHQ,JUL,0.996430565039,3
CHQ,BJV,0.995982486903,4
CHS,LXS,0.999003755568,1
CHS,KRT,0.998999038992,2
CHS,CLJ,0.998933679084,3
CHS,ERC,0.997615227186,4
CIA,XIC,0.999908983643,1
CIA,ZAM,0.997572337216,2
CIA,IXZ,0.988501613446,3
CIA,KIM,0.985848096285,4
CIC,MJT,0.999317778986,1
CIC,YHZ,0.999191092761,2
CIC,CLY,0.999175892312,3
CIC,MSN,0.999170720820,4
CID,SCN,0.999608551816,1
CID,AGH,0.999556420157,2
CID,MTT,0.999054525779,3
CID,LBV,0.999053394452,4
CIF,LXA,0.975615040022,1
CIF,MIG,0.953052431750,2
CIF,BIR,0.946857316798,3
CIF,JUZ,0.913994687279,4
CIH,WUA,0.993598041785,1
CIH,KBR,0.990491950473,2
CIH,AYT,0.988376833707,3
CIH,PNA,0.982651985063,4
CIT,KTM,0.998815712498,1
CIT,GUC,0.998618462239,2
CIT,SMF,0.995970978729,3
CIT,VUP,0.995848324616,4
CIX,GIZ,0.998719894323,1
CIX,MDG,0.997457148490,2
CIX,CJB,0.997154436385,3
CIX,SPS,0.996581721739,4
CIY,BWN,0.998991085707,1
CIY,KUF,0.998545556336,2
CIY,DRW,0.998249465659,3
CIY,ERF,0.997533030852,4
CJA,MEX,0.998359151900,1
CJA,HDG,0.996652483276,2
CJA,LGA,0.993531603292,3
CJA,VAJ,0.993526466776,4
CJB,GIZ,0.998434542062,1
CJB,CIX,0.997154436385,2
CJB,BEW,0.994772364604,3
CJB,MDG,0.994611584875,4
CJC,TGO,0.998217725236,1
CJC,KUL,0.991421374091,2
CJC,YCU,0.985199271730,3
CJC,SNO,0.972300348934,4
CJJ,KWJ,0.915189491263,1
CJJ,XIY,0.902830952058,2
CJJ,GMP,0.829847937448,3
CJJ,SJW,0.820707821794,4
CJM,PEI,0.998636256328,1
CJM,REL,0.997932720213,2
CJM,VIX,0.997646506486,3
CJM,MDZ,0.995761529870,4
CJS,PLU,0.995656126605,1
CJS,MMY,0.993402256671,2
CJS,OIT,0.992264516449,3
CJS,TFN,0.987622046667,4
CJU,THR,0.654313418194,1
CJU,SHA,0.413222977094,2
CJU,HLP,0.308993208120,3
CJU,KNH,0.187757813815,4
CKG,UPG,0.985946459768,1
CKG,HAK,0.929284679727,2
CKG,TYN,0.920768754625,3
CKG,HET,0.818168538772,4
CKS,ISG,0.999540760947,1
CKS,PCL,0.994176307349,2
CKS,LOP,0.991339337381,3
CKS,KHH,0.989986613753,4
CKY,JRO,0.999245987091,1
CKY,YXE,0.998821536778,2
CKY,SBZ,0.998231119313,3
CKY,VST,0.995346993658,4
CKZ,SYD,0.998879298488,1
CKZ,DPS,0.997289538420,2
CKZ,VKO,0.996444748673,3
CKZ,ENY,0.994919799796,4
CLE,KMQ,0.997827596039,1
CLE,MJZ,0.997679995887,2
CLE,LMN,0.997418924522,3
CLE,TBZ,0.997308461057,4
CLJ,LXS,0.999929923516,1
CLJ,CHS,0.998933679084,2
CLJ,ERC,0.998681548102,3
CLJ,KRT,0.997932718076,4
CLL,MKW,0.994027436157,1
CLL,VAJ,0.990905303031,2
CLL,ALC,0.986633087548,3
CLL,MEX,0.986072617907,4
CLO,SGC,0.999467903823,1
CLO,RAK,0.999382649332,2
CLO,MRV,0.997952703191,3
CLO,EDI,0.996703129605,4
CLT,BHY,0.996915508456,1
CLT,BBI,0.993782717299,2
CLT,LGW,0.992516989132,3
CLT,KPO,0.991382755057,4
CLY,MSN,0.999994828508,1
CLY,YHZ,0.999984799551,2
CLY,CIC,0.999175892312,3
CLY,LAD,0.998794574354,4
CMB,TBZ,0.999565475542,1
CMB,KMQ,0.999046340560,2
CMB,GYD,0.998448351666,3
CMB,SJU,0.998064741739,4
CME,TU_006-01,0.999707346849,1
CME,HSV,0.998899729565,2
CME,FNT,0.998803963381,3
CME,HOG,0.998332203502,4
CMF,URY,0.999640754654,1
CMF,NGQ,0.999403523053,2
CMF,JOS,0.999145719371,3
CMF,VDC,0.998623226829,4
CMG,HAJ,0.999991315553,1
CMG,RKZ,0.999965909091,2
CMG,PSP,0.997375579320,3
CMG,VPS,0.996515229270,4
CMH,BIA,0.999193086267,1
CMH,RMA,0.998443433207,2
CMH,KOA,0.997271221960,3
CMH,MIR,0.997207582893,4
CMI,CCU,0.994180575009,1
CMI,LSE,0.991859848485,2
CMI,TU_007-05,0.988843378794,3
CMI,BKI,0.980397327814,4
CMJ,ROV,0.999799742900,1
CMJ,PBM,0.998993642645,2
CMJ,XRY,0.998252842240,3
CMJ,ABZ,0.997732765551,4
CMN,UUS,0.999852984778,1
CMN,MUH,0.998937735049,2
CMN,LEN,0.998600613837,3
CMN,UUD,0.996241003888,4
CNF,HBA,0.997808347831,1
CNF,KRY,0.997644425459,2
CNF,TEQ,0.996549728489,3
CNF,BTU,0.995053924646,4
CNI,HXD,0.998513257575,1
CNI,TU_052-04,0.998465502549,2
CNI,TU_033-04,0.998450563213,3
CNI,TU_074-02,0.996793576521,4
CNS,ASW,0.996832604933,1
CNS,PTY,0.996750539080,2
CNS,DUR,0.996133136735,3
CNS,EBU,0.995679807753,4
CNX,HIN,0.998684383664,1
CNX,LYA,0.990693724165,2
CNX,BIK,0.986795543851,3
CNX,YUM,0.982200086033,4
COK,BUR,0.999429408958,1
COK,CDG,0.998551885443,2
COK,VTE,0.998068389298,3
COK,OVB,0.998031100105,4
COO,TU_022-04,0.999997755192,1
COO,PNR,0.999780531135,2
COO,NRK,0.999731671819,3
COO,AES,0.998858532140,4
COR,VGA,0.999619425425,1
COR,BDS,0.999187656201,2
COR,ALG,0.998799137261,3
COR,JUL,0.998309242612,4
COS,GUA,0.999956558923,1
COS,MLM,0.999761779669,2
COS,RBA,0.999264566537,3
COS,NAS,0.996891944026,4
CPH,NDG,0.999906904978,1
CPH,PSA,0.998996070498,2
CPH,IJK,0.998839302368,3
CPH,CTG,0.998781716986,4
CPO,PIU,0.993085551812,1
CPO,IDR,0.991156875381,2
CPO,ANF,0.990049631414,3
CPO,TJA,0.988126181976,4
CPR,ARW,0.998719514899,1
CPR,GRK,0.998108493748,2
CPR,TU_061-02,0.997953000027,3
CPR,HCJ,0.997799424495,4
CPT,ZYL,0.998188808638,1
CPT,SPN,0.998060341833,2
CPT,TUN,0.996581612650,3
CPT,IND,0.994711797505,4
CPV,HUH,0.993274621212,1
CPV,TLC,0.992171383338,2
CPV,IMF,0.991253919363,3
CPV,DPS,0.987178264610,4
CRD,BBA,0.999688245619,1
CRD,DUB,0.995325458420,2
CRD,FCO,0.992753701909,3
CRD,MDE,0.991960443909,4
CRK,GYE,0.999619746086,1
CRK,FUJ,0.999011377948,2
CRK,ASB,0.998589689695,3
CRK,HMA,0.997497708886,4
CRL,FUG,0.996026635993,1
CRL,PAT,0.995674627927,2
CRL,ROI,0.982504694978,3
CRL,HTS,0.978669467705,4
CRP,SBN,0.999528778370,1
CRP,ISU,0.999105125349,2
CRP,EFL,0.998978757727,3
CRP,ACK,0.998392464586,4
CRV,UIP,0.999032196970,1
CRV,FRA,0.997101721801,2
CRV,MDE,0.992650900629,3
CRV,AWZ,0.990752757254,4
CRW,FYJ,0.998412589467,1
CRW,LRD,0.998058219702,2
CRW,DLH,0.996457177738,3
CRW,XNB,0.996244694274,4
CSX,CGO,0.926991923126,1
CSX,WUX,0.871203050098,2
CSX,TNA,0.755792866046,3
CSX,SAH,0.714990272425,4
CTA,LGAX,0.999675546807,1
CTA,ABS,0.997799599837,2
CTA,TPA,0.993676375419,3
CTA,MED,0.989638581139,4
CTC,TTN,0.999033591595,1
CTC,SJD,0.998456943080,2
CTC,THE,0.997031238682,3
CTC,VLN,0.994425238307,4
CTG,PSA,0.999785646488,1
CTG,CWB,0.999590248107,2
CTG,CPH,0.998781716986,3
CTG,NDG,0.998688621964,4
CTS,HYN,0.973863896963,1
CTS,TGO,0.973648861198,2
CTS,CJC,0.971866586434,3
CTS,KUL,0.963287960525,4
CTU,YTY,0.989155514070,1
CTU,MFM,0.986845275816,2
CTU,XNN,0.979403872006,3
CTU,SXR,0.953866386239,4
CUC,HKD,0.998584907182,1
CUC,MHD,0.994340178281,2
CUC,LAE,0.993928548013,3
CUC,WEH,0.992191626253,4
CUE,HNA,0.999790559690,1
CUE,YGJ,0.999127141779,2
CUE,JNB,0.997282534139,3
CUE,GZT,0.996592370992,4
CUF,PEM,0.998859344336,1
CUF,ZTH,0.998632084170,2
CUF,MDZ,0.997738029426,3
CUF,BLQ,0.997496981816,4
CUL,TLV,0.999720543257,1
CUL,TSF,0.992742039919,2
CUL,MAQ,0.985530505842,3
CUL,RXS,0.983819274392,4
CUN,TGG,0.998784817082,1
CUN,GRU,0.996071722581,2
CUN,NRT,0.995737235173,3
CUN,HER,0.994104497899,4
CUR,CXJ,0.998810496316,1
CUR,UGC,0.995266824520,2
CUR,SJP,0.994203007378,3
CUR,GUW,0.993464872312,4
CUU,TU_048-02,0.998663938749,1
CUU,NAN,0.997854837876,2
CUU,VER,0.997032139393,3
CUU,KOK,0.996950815458,4
CUZ,KWI,0.997749804962,1
CUZ,SFB,0.994620354293,2
CUZ,DGT,0.992683939824,3
CUZ,SLA,0.991375755953,4
CVG,IGU,0.998489643934,1
CVG,MKZ,0.995082541747,2
CVG,DSA,0.993776887204,3
CVG,ORB,0.992832230981,4
CWA,TU_048-01,0.999248268482,1
CWA,YFC,0.998504183947,2
CWA,AEX,0.998091023623,3
CWA,BRN,0.997469832248,4
CWB,CTG,0.999590248107,1
CWB,PSA,0.999375894595,2
CWB,TIA,0.998990038579,3
CWB,CPH,0.998371965093,4
CWL,LRM,0.999971271587,1
CWL,KVA,0.999818798120,2
CWL,PLQ,0.999572801501,3
CWL,YRT,0.999547315589,4
CXJ,CUR,0.998810496316,1
CXJ,UGC,0.996456328204,2
CXJ,SJP,0.995392511062,3
CXJ,GGG,0.993192923102,4
CXR,VXE,0.996025803335,1
CXR,FOC,0.986346010405,2
CXR,HTN,0.982944784307,3
CXR,ATL,0.971449072531,4
CYI,VIE,0.997761370603,1
CYI,NGO,0.996865820584,2
CYI,EAM,0.996658019278,3
CYI,TSV,0.995342448540,4
CZL,LGG,0.999801637815,1
CZL,ENU,0.999248001512,2
CZL,GEG,0.999213834636,3
CZL,BAX,0.998742855430,4
CZM,SHV,0.999608692289,1
CZM,CHO,0.998682761380,2
CZM,JTC,0.998485758657,3
CZM,ROA,0.997721671332,4
CZS,ECN,0.999948797060,1
CZS,WNH,0.995000000000,2
CZS,TEQ,0.994801136364,3
CZS,KRY,0.993706439394,4
CZU,GRO,0.999573085920,1
CZU,BDO,0.999469965002,2
CZU,BHX,0.998169774758,3
CZU,AEB,0.995028409091,4
CZX,TNN,0.993808577985,1
CZX,UIB,0.978903543227,2
CZX,TSN,0.940632584822,3
CZX,HFE,0.923707041480,4
DAB,MLB,0.999111794687,1
DAB,PUY,0.998858247169,2
DAB,ROT,0.998500804928,3
DAB,VIL,0.997733509929,4
DAC,HEK,0.997911035179,1
DAC,KJI,0.995859798155,2
DAC,PHE,0.995476353801,3
DAC,ADB,0.995135543199,4
DAD,AKU,0.991197226851,1
DAD,SUB,0.966733523393,2
DAD,XFN,0.959822266943,3
DAD,PKR,0.952434866144,4
DAL,KCM,0.981905962277,1
DAL,DFW,0.974742439329,2
DAL,ORY,0.974347750769,3
DAL,SPR,0.967817324921,4
DAR,PGF,0.999735552304,1
DAR,BLI,0.999697272838,2
DAR,SLU,0.999410239198,3
DAR,TU_048-07,0.999361621182,4
DAT,QUO,0.995153062827,1
DAT,VTZ,0.991499805055,2
DAT,ZHY,0.988264816109,3
DAT,SKO,0.986390486921,4
DAX,TDX,0.997246907584,1
DAX,TZA,0.996160476246,2
DAX,TCQ,0.994830938148,3
DAX,MYJ,0.994808710668,4
DAY,UBA,0.999529449245,1
DAY,DLA,0.998814009980,2
DAY,PUY,0.998792621914,3
DAY,ATW,0.998653083778,4
DBQ,RAJ,0.998899415595,1
DBQ,OPO,0.998786722464,2
DBQ,UFA,0.996979996740,3
DBQ,LIL,0.992528989831,4
DBV,ASF,0.999976174788,1
DBV,GYU,0.998425050630,2
DBV,SVG,0.998173697080,3
DBV,AAQ,0.997854002089,4
DCA,AOR,0.997170000522,1
DCA,HMI,0.997091155851,2
DCA,ARI,0.996428555687,3
DCA,SLA,0.994319234358,4
DCY,SZG,0.999997903620,1
DCY,FBM,0.999734998978,2
DCY,LEI,0.999483797793,3
DCY,SXB,0.998923505539,4
DDG,LGA,0.999858596598,1
DDG,HDG,0.996737716614,2
DDG,BER,0.996554927133,3
DDG,CJA,0.993390199890,4
DED,TRK,0.999661667313,1
DED,SVO,0.998605650288,2
DED,SBY,0.996842132356,3
DED,MXL,0.989657718059,4
DEL,ACX,0.996375217002,1
DEL,NKM,0.985543900537,2
DEL,JUJ,0.982998997463,3
DEL,DEN,0.979143304369,4
DEN,PEK,0.998242408707,1
DEN,JUJ,0.996144306906,2
DEN,NKM,0.993599403832,3
DEN,IBR,0.985495425313,4
DFW,KCM,0.992836477052,1
DFW,KRL,0.990860295154,2
DFW,ADF,0.987138901736,3
DFW,MTJ,0.982638901736,4
DGO,VSA,0.999579873838,1
DGO,TLS,0.999553486046,2
DGO,KLR,0.999439788146,3
DGO,MCP,0.999360447225,4
DGT,SFB,0.998063585531,1
DGT,CUZ,0.992683939824,2
DGT,KWI,0.990433744786,3
DGT,CEB,0.989342839824,4
DHN,SAN,0.999761459736,1
DHN,BTU,0.995900134743,2
DHN,HBA,0.993145711558,3
DHN,CNF,0.990954059389,4
DIB,LIM,0.999845838331,1
DIB,MAD,0.999674837545,2
